,genres comedy,genres outros,genres action,genres animation,genres drama,genres crime,genres romance,genres family,genres thriller,genres documentation
3670,0,2,0,0,1,0,0,0,1,0
3671,0,1,0,0,0,0,0,0,0,1
3672,1,0,0,0,0,0,0,0,0,0
3673,0,1,0,0,1,1,0,0,1,0
3674,0,1,0,0,1,0,0,0,1,0
3675,0,3,0,0,1,1,0,0,0,0
3676,0,1,0,0,1,0,1,0,0,0
3677,0,0,1,0,0,0,0,0,0,0
3678,0,1,0,0,0,0,0,0,0,1
3679,0,0,0,0,1,1,0,0,1,0
3680,1,0,0,0,1,0,1,0,0,0
3681,1,0,0,0,0,0,1,0,0,0
3682,1,0,0,0,0,0,1,0,0,0
3683,1,0,1,0,0,0,0,0,0,0
3684,0,1,1,0,1,0,0,0,1,0
3685,0,0,0,0,1,0,0,0,0,0
3686,1,0,0,0,1,0,0,0,0,0
3687,0,1,0,0,0,0,0,0,0,0
3688,0,0,0,0,1,1,0,0,1,0
3689,1,0,0,0,1,0,1,0,0,0
3690,1,0,0,0,0,0,0,0,0,0
3691,0,0,0,0,1,1,0,0,1,0
3692,1,0,1,1,0,0,0,1,0,0
3693,1,1,0,0,0,0,0,0,0,0
3694,0,1,1,0,0,0,0,0,1,0
3695,0,0,1,0,1,0,0,0,0,0
3696,0,0,0,0,1,0,0,0,0,0
3697,1,1,0,0,1,0,1,0,0,0
3698,0,2,1,1,0,0,0,0,0,0
3699,0,1,0,0,0,0,0,0,0,1
3700,0,0,0,1,0,0,0,0,0,0
3701,0,0,0,1,0,0,0,1,0,0
3702,0,1,1,1,0,0,1,1,0,0
3703,0,0,1,0,0,0,0,0,1,0
3704,0,0,0,0,1,0,1,0,0,0
3705,1,2,0,0,1,0,0,0,0,0
3706,0,0,1,0,1,0,0,0,0,0
3707,0,1,0,0,0,0,0,0,0,1
3708,0,0,0,0,0,0,0,0,0,1
3709,0,1,0,0,1,0,0,0,0,0
3710,1,0,0,0,0,0,0,1,0,0
3711,1,0,0,1,0,0,0,0,0,0
3712,1,0,0,0,0,0,0,0,0,0
3713,0,0,1,0,0,0,0,0,1,0
3714,0,1,0,0,0,0,0,0,0,1
3715,0,0,0,0,1,0,0,0,0,0
3716,0,0,1,0,1,1,0,0,1,0
3717,0,0,0,0,1,1,0,0,0,0
3718,0,1,0,0,0,0,0,0,0,1
3719,1,2,0,0,0,1,1,0,0,0
3720,1,0,0,0,1,0,0,0,0,0
3721,1,1,1,0,0,0,0,0,0,0
3722,0,0,0,0,1,0,0,0,0,1
3723,0,2,1,1,0,0,0,0,0,0
3724,1,0,0,0,1,1,0,0,1,0
3725,1,0,0,0,1,0,0,0,0,0
3726,0,1,0,0,1,0,0,0,0,0
3727,0,0,0,0,0,0,0,0,0,1
3728,0,0,0,0,0,0,0,0,1,0
3729,0,0,0,0,1,0,0,0,0,0
3730,1,2,0,0,1,0,0,0,0,0
3731,0,2,0,0,1,1,0,0,0,1
3732,0,0,0,0,0,1,0,0,1,0
3733,1,0,0,0,0,0,0,0,0,0
3734,1,1,0,0,0,0,0,0,0,0
3735,0,0,0,0,1,0,0,0,0,0
3736,0,0,0,0,1,1,0,0,0,0
3737,1,1,0,0,0,0,0,1,0,0
3738,1,1,0,0,0,0,1,0,0,0
3739,0,0,0,0,1,1,0,0,0,0
3740,1,0,0,0,1,0,1,1,0,0
3741,1,1,0,0,1,0,1,0,0,0
3742,1,1,0,0,1,0,0,0,0,0
3743,1,0,0,0,1,0,1,0,0,0
3744,0,1,0,0,1,0,0,0,0,0
3745,0,0,1,1,0,0,0,1,0,0
3746,0,0,0,0,0,0,0,0,0,1
3747,0,1,0,0,0,1,0,0,0,1
3748,0,0,1,0,1,1,1,0,1,0
3749,1,1,1,1,0,0,0,1,0,0
3750,1,2,1,1,0,0,0,1,0,0
3751,0,0,0,0,0,0,0,0,0,0
3752,1,1,0,0,0,0,0,0,0,0
3753,0,0,0,0,1,0,0,0,0,0
3754,1,1,0,0,0,0,1,0,0,0
3755,0,1,1,0,1,0,0,0,0,0
3756,0,2,0,0,0,0,0,0,0,0
3757,0,0,0,0,1,0,1,0,0,0
3758,0,1,0,0,0,0,0,0,0,0
3759,1,1,0,0,1,0,1,0,1,0
3760,0,1,0,0,0,0,0,0,0,1
3761,0,0,0,0,0,0,0,0,0,1
3762,0,1,0,0,1,0,0,0,0,0
3763,0,0,0,0,0,0,0,0,0,1
3764,1,0,0,0,1,0,0,0,0,0
3765,0,0,0,0,0,1,0,0,0,1
3766,0,1,0,0,0,0,0,1,0,0
3767,0,0,0,0,1,0,0,1,0,1
3768,0,1,0,0,1,0,0,0,0,0
3769,0,1,0,0,0,0,0,0,0,1
3770,0,1,0,0,0,0,0,0,0,0
3771,1,0,0,0,1,0,1,1,0,0
3772,0,0,0,0,0,0,0,0,0,1
3773,1,0,0,0,1,0,0,0,0,0
3774,1,0,0,0,0,0,0,1,0,0
3775,0,0,1,0,1,1,0,0,1,0
3776,0,1,0,0,0,0,0,0,0,0
3777,1,0,1,0,1,1,1,0,1,0
3778,1,0,0,0,1,0,0,0,0,0
3779,0,0,0,0,0,0,0,0,0,1
3780,0,1,1,0,0,0,0,0,0,0
3781,0,1,1,1,0,0,0,0,0,0
3782,0,0,0,0,0,1,0,0,0,1
3783,0,1,0,0,0,0,0,0,0,0
3784,0,0,0,0,0,0,0,0,0,1
3785,0,1,1,0,0,0,0,0,0,0
3786,1,0,0,0,1,0,0,0,0,0
3787,0,0,1,0,1,1,0,0,1,0
3788,0,0,1,0,1,0,0,0,1,0
3789,0,0,0,0,1,0,0,0,0,1
3790,0,1,0,0,1,0,0,0,1,0
3791,0,0,0,0,0,0,0,0,0,1
3792,0,0,0,0,1,0,0,0,1,0
3793,1,0,0,0,0,0,0,0,0,0
3794,0,1,0,0,0,0,0,0,0,0
3795,1,1,1,0,1,0,0,0,1,0
3796,1,0,0,1,0,0,0,0,0,0
3797,0,1,0,0,1,0,0,0,1,0
3798,1,0,1,0,1,1,0,0,1,0
3799,1,0,0,1,0,0,0,1,0,0
3800,0,0,0,0,1,1,0,0,1,0
3801,0,0,0,0,1,0,0,0,0,0
3802,1,2,1,1,0,0,0,1,0,0
3803,0,1,0,0,0,0,0,0,0,0
3804,1,0,1,0,1,0,0,0,0,0
3805,1,0,0,0,0,0,0,0,0,0
3806,0,1,0,0,1,0,1,0,0,0
3807,1,0,0,0,0,0,0,0,0,0
3808,0,1,0,0,0,0,0,0,0,1
3809,0,0,1,0,1,1,0,0,1,0
3810,0,0,0,0,0,1,0,0,1,0
3811,1,0,0,0,0,0,0,0,0,1
3812,0,0,0,0,1,0,0,0,0,0
3813,1,2,0,1,1,0,0,1,0,0
3814,1,0,0,0,0,0,0,0,0,0
3815,0,1,0,0,0,0,0,0,0,1
3816,0,0,0,0,0,0,0,0,0,1
3817,0,1,0,0,0,0,0,0,0,0
3818,0,0,0,0,0,0,0,0,0,1
3819,0,0,0,0,0,0,0,0,0,0
3820,1,0,0,0,0,0,0,0,0,0
3821,0,1,0,0,0,0,0,0,0,1
3822,0,0,0,0,1,0,0,0,0,0
3823,1,2,1,1,0,0,0,1,0,0
3824,0,0,0,0,1,0,0,1,0,0
3825,0,1,0,0,1,1,0,0,1,0
3826,0,2,0,0,1,0,0,0,0,0
3827,0,1,1,0,1,1,0,0,1,0
3828,0,0,0,0,1,0,0,0,1,0
3829,1,0,0,0,1,0,0,0,0,0
3830,0,0,0,0,0,0,0,0,0,1
3831,0,0,0,1,1,0,0,0,0,0
3832,0,2,0,0,0,0,0,0,0,0
3833,0,0,0,0,0,0,0,1,0,0
3834,1,0,0,0,1,0,0,1,0,0
3835,1,1,0,0,0,0,1,0,0,0
3836,0,1,0,0,1,0,0,0,1,0
3837,0,0,0,0,0,0,0,0,0,1
3838,0,1,0,0,1,1,0,0,1,0
3839,1,1,0,0,0,0,1,0,0,0
3840,0,0,1,0,1,0,0,0,0,0
3841,0,0,0,0,1,1,0,0,0,0
3842,0,1,0,0,0,1,0,0,0,1
3843,0,2,1,0,1,0,0,0,1,0
3844,1,0,0,0,0,0,1,0,0,0
3845,0,0,0,0,1,0,0,0,1,0
3846,1,1,0,0,1,0,1,0,0,0
3847,0,1,0,0,1,1,0,0,1,0
3848,1,0,0,0,0,0,0,0,0,0
3849,1,0,0,0,0,0,0,0,0,0
3850,0,0,1,0,1,1,0,0,1,0
3851,1,1,0,0,1,0,0,1,0,0
3852,0,1,0,0,0,0,0,0,0,1
3853,0,0,0,0,1,0,0,0,0,0
3854,1,1,0,0,1,0,0,0,0,0
3855,1,0,0,0,0,0,0,0,0,0
3856,1,2,0,0,0,0,0,0,0,0
3857,0,1,0,0,0,0,0,0,0,0
3858,0,1,0,0,1,0,1,0,0,0
3859,1,0,0,1,0,0,0,1,0,1
3860,0,2,1,1,0,0,0,0,0,0
3861,0,3,1,1,0,0,0,0,1,0
3862,0,0,0,0,0,0,0,0,0,1
3863,0,0,0,0,1,0,0,0,1,0
3864,1,0,0,0,1,0,1,1,0,0
3865,1,1,0,0,0,0,0,0,0,0
3866,1,0,0,0,0,0,0,0,0,0
3867,0,0,0,0,1,0,0,0,0,0
3868,0,1,0,0,0,1,0,0,1,0
3869,1,0,0,0,1,0,0,0,0,0
3870,0,1,1,0,1,1,0,0,1,0
3871,1,0,0,0,0,0,0,0,0,0
3872,0,0,0,0,0,0,0,0,0,1
3873,0,0,0,0,0,0,0,0,0,1
3874,0,1,0,0,0,1,0,0,1,0
3875,0,1,0,0,0,1,0,0,0,1
3876,0,0,1,0,0,0,0,0,1,0
3877,0,0,1,0,1,0,0,0,0,0
3878,1,0,0,0,1,0,0,0,0,0
3879,0,0,0,0,0,1,0,0,0,1
3880,1,0,0,1,0,0,0,1,0,0
3881,1,0,1,0,0,0,0,1,0,0
3882,0,0,1,0,1,0,0,0,0,0
3883,1,0,0,0,0,0,0,0,0,0
3884,1,0,0,0,1,0,1,0,0,0
3885,0,0,0,0,1,0,0,0,0,0
3886,1,1,1,1,0,0,0,0,0,0
3887,0,0,0,0,0,0,0,1,0,0
3888,0,1,0,0,0,0,0,1,0,0
3889,0,1,0,0,0,0,0,0,0,1
3890,0,0,0,0,0,0,0,0,0,1
3891,1,2,0,1,0,0,0,1,0,0
3892,0,0,0,0,0,0,0,0,0,1
3893,1,0,0,0,0,0,0,0,0,0
3894,1,0,0,0,0,0,0,1,0,0
3895,0,1,0,0,1,0,0,0,0,0
3896,0,0,1,0,1,0,0,0,0,0
3897,0,0,1,0,0,1,0,0,0,0
3898,1,0,0,0,0,0,0,0,0,0
3899,1,0,0,0,0,0,0,0,0,0
3900,0,0,0,0,1,0,0,0,1,0
3901,1,0,0,0,0,0,0,0,0,0
3902,0,0,0,0,1,0,1,0,0,0
3903,0,0,0,0,1,0,0,0,0,0
3904,0,1,0,0,1,0,0,0,0,0
3905,0,2,1,1,0,0,0,0,0,0
3906,1,0,0,0,1,0,1,0,0,0
3907,1,0,0,0,0,0,0,0,0,0
3908,1,0,1,0,1,0,0,0,0,0
3909,0,1,0,0,0,0,0,0,0,1
3910,0,0,0,0,0,0,0,0,0,1
3911,1,0,0,1,1,0,1,0,0,0
3912,1,1,0,0,1,0,0,0,0,0
3913,0,0,0,0,0,0,0,0,0,1
3914,0,0,0,0,1,0,0,0,1,0
3915,0,1,0,1,0,0,0,0,0,0
3916,1,0,0,0,0,0,0,1,0,0
3917,1,0,0,0,1,0,0,0,0,0
3918,0,1,0,0,1,0,0,0,1,0
3919,0,1,1,1,1,1,0,0,0,0
3920,0,1,0,0,0,0,0,0,0,1
3921,1,1,0,0,0,0,0,0,0,1
3922,0,0,0,0,1,1,0,0,1,0
3923,0,2,0,0,0,0,0,0,0,1
3924,0,1,0,0,1,1,0,0,0,0
3925,0,0,1,0,1,0,1,0,0,0
3926,0,1,0,0,1,0,0,0,0,0
3927,1,0,0,0,1,0,1,0,0,0
3928,0,0,0,0,1,1,0,0,0,0
3929,0,0,1,0,1,1,0,0,1,0
3930,0,1,0,0,0,0,0,0,0,1
3931,0,0,0,0,1,1,0,0,0,0
3932,1,0,0,0,1,0,1,0,0,0
3933,0,0,0,0,1,0,0,0,0,0
3934,0,2,0,0,1,1,0,0,0,0
3935,0,0,0,0,1,0,1,0,0,0
3936,1,0,0,0,0,0,0,0,0,0
3937,1,0,0,0,1,0,1,0,0,0
3938,0,1,1,0,1,1,0,0,1,0
3939,0,0,1,0,1,0,0,0,0,0
3940,0,0,0,0,0,0,0,0,0,1
3941,0,0,0,0,1,1,0,0,0,0
3942,0,1,1,0,1,0,1,0,0,0
3943,0,0,0,0,1,0,1,0,0,0
3944,1,0,0,0,1,0,1,0,0,0
3945,0,0,0,0,1,1,0,0,0,0
3946,0,1,0,0,0,0,0,0,0,1
3947,0,0,0,0,1,0,0,0,0,0
3948,0,1,1,1,0,0,0,0,0,0
3949,0,1,0,0,0,0,1,0,0,1
3950,0,1,1,0,0,0,0,0,1,0
3951,0,1,0,0,0,0,0,0,1,0
3952,1,0,0,0,0,0,0,0,0,0
3953,1,0,0,0,0,0,0,0,0,0
3954,0,1,0,0,0,0,0,0,0,0
3955,1,0,0,0,1,0,0,0,0,0
3956,0,3,0,1,1,0,0,0,0,0
3957,0,1,0,1,0,0,0,0,0,0
3958,0,1,0,0,0,1,0,0,0,1
3959,1,1,0,0,1,0,1,0,0,0
3960,0,1,1,0,1,0,0,0,1,0
3961,0,1,0,0,0,0,0,0,1,0
3962,0,1,0,0,0,0,0,0,0,1
3963,0,2,0,0,1,0,0,0,0,0
3964,0,0,0,0,0,0,0,0,0,1
3965,0,1,0,0,0,1,0,0,1,0
3966,1,0,0,0,0,0,0,0,0,1
3967,0,0,0,0,0,0,0,0,0,1
3968,0,1,1,1,0,0,0,0,0,0
3969,0,0,0,0,1,1,0,0,1,0
3970,1,1,0,0,1,1,1,0,1,0
3971,0,2,0,0,0,0,1,0,0,0
3972,0,1,0,0,1,0,0,0,1,0
3973,1,0,0,0,1,0,0,1,0,0
3974,0,0,0,0,0,0,0,0,0,1
3975,0,0,1,0,1,0,0,0,1,0
3976,0,0,0,0,0,0,0,1,0,1
3977,0,0,0,0,0,1,0,0,0,1
3978,0,0,0,0,1,0,0,0,0,0
3979,0,1,0,0,0,0,0,0,0,1
3980,0,0,0,0,0,1,0,0,0,1
3981,0,0,0,0,1,0,0,0,0,0
3982,0,0,0,0,1,0,0,0,0,0
3983,0,1,0,0,0,0,0,0,0,1
3984,0,0,0,0,0,0,0,0,0,1
3985,1,1,0,0,1,1,1,0,1,0
3986,0,0,0,0,0,1,0,0,0,1
3987,0,0,1,0,1,1,0,0,0,0
3988,0,0,1,0,0,0,0,0,0,0
3989,1,0,0,0,0,0,1,1,0,0
3990,0,0,0,0,0,1,0,0,0,1
3991,1,0,0,0,1,0,0,0,0,0
3992,0,2,0,0,0,0,0,0,0,1
3993,1,1,1,0,1,0,0,1,0,0
3994,0,0,0,0,0,0,0,0,0,1
3995,0,1,0,0,1,0,0,0,0,0
3996,1,0,0,0,1,0,0,0,0,0
3997,0,0,0,0,0,0,0,0,0,1
3998,0,0,0,0,0,0,0,0,0,1
3999,0,1,1,0,0,0,0,0,0,0
4000,0,2,1,0,1,0,0,0,1,0
4001,0,0,0,0,1,1,0,0,1,0
4002,0,0,0,0,0,1,0,0,0,0
4003,0,0,0,0,0,0,0,0,0,0
4004,0,0,0,0,0,0,0,0,0,1
4005,0,1,0,0,1,0,0,0,0,0
4006,0,0,0,0,1,0,1,0,0,0
4007,0,0,0,0,0,0,0,0,1,0
4008,1,0,0,0,0,0,0,0,0,0
4009,1,1,1,1,0,0,0,1,0,0
4010,0,0,1,0,1,0,0,0,0,0
4011,0,0,1,0,1,0,1,0,0,0
4012,0,1,0,0,1,0,0,0,0,0
4013,1,0,0,0,0,0,0,0,0,0
4014,0,0,0,0,1,0,0,0,0,0
4015,0,1,0,0,0,0,0,0,0,0
4016,1,0,0,0,1,0,1,0,0,0
4017,1,0,0,0,1,0,0,0,0,0
4018,1,0,1,0,0,0,1,0,0,0
4019,0,0,0,0,0,0,0,0,0,1
4020,1,0,0,1,0,0,0,1,0,0
4021,0,2,0,0,1,0,0,0,0,0
4022,1,1,1,0,1,0,1,0,0,0
4023,0,2,1,0,1,0,1,0,0,0
4024,1,0,0,0,0,0,0,0,0,0
4025,1,1,0,0,0,0,1,1,0,0
4026,1,0,0,0,0,0,1,0,0,0
4027,0,0,0,0,1,0,0,0,0,0
4028,0,0,0,0,0,0,0,0,1,0
4029,1,0,0,0,1,1,0,0,1,0
4030,0,0,1,0,1,1,0,0,1,0
4031,0,0,0,0,1,0,0,0,0,0
4032,0,1,0,0,0,0,0,0,1,0
4033,0,0,0,0,1,0,0,0,0,0
4034,1,0,0,0,0,0,0,0,0,0
4035,1,0,0,1,0,0,0,1,0,0
4036,1,0,0,0,0,0,0,0,0,0
4037,1,0,0,0,0,1,0,0,1,0
4038,1,1,1,1,0,0,0,1,0,0
4039,0,3,0,0,1,0,0,1,1,0
4040,1,0,0,0,1,0,1,0,0,0
4041,0,1,0,0,0,0,0,0,0,0
4042,0,1,0,0,1,0,1,0,0,0
4043,0,0,1,0,1,1,0,0,1,0
4044,0,0,0,0,0,1,0,0,0,1
4045,0,0,0,0,0,0,0,0,0,1
4046,0,1,0,1,0,0,0,1,0,0
4047,1,0,0,0,0,0,0,1,0,0
4048,0,0,0,0,0,0,0,0,0,1
4049,1,0,0,0,1,0,1,0,0,0
4050,1,2,1,0,0,0,0,1,0,0
4051,1,0,0,0,1,0,0,0,0,0
4052,1,0,0,0,1,0,1,0,1,0
4053,0,1,0,0,0,0,0,0,0,1
4054,0,1,0,0,0,1,0,0,1,0
4055,0,0,0,1,0,0,0,1,0,0
4056,1,1,0,0,0,0,0,1,0,0
4057,1,0,1,1,0,0,0,1,0,0
4058,1,0,1,0,0,0,0,1,0,0
4059,0,0,0,0,1,0,0,0,0,1
4060,1,0,0,0,0,0,1,0,0,0
4061,1,0,0,0,0,0,0,0,0,0
4062,1,0,0,0,0,0,1,0,0,0
4063,1,2,0,0,0,0,0,0,0,0
4064,0,1,0,0,0,0,0,0,0,1
4065,0,0,0,0,1,1,0,0,0,0
4066,0,0,1,0,1,1,1,0,1,0
4067,0,0,0,0,1,1,0,0,1,0
4068,0,0,0,0,1,0,0,0,1,0
4069,0,0,0,0,0,0,0,0,0,1
4070,0,0,0,0,0,0,0,0,0,1
4071,1,1,0,0,1,0,0,0,0,0
4072,1,0,0,0,1,1,0,0,0,0
4073,1,0,0,1,0,0,0,1,0,0
4074,0,0,0,0,1,0,0,0,1,0
4075,0,1,1,1,1,0,0,0,0,0
4076,1,1,0,0,0,0,0,0,0,0
4077,0,0,0,0,0,0,0,0,0,1
4078,0,1,0,0,1,0,0,0,1,0
4079,0,0,0,0,1,0,0,0,1,0
4080,0,0,0,0,1,0,1,0,0,0
4081,0,0,0,0,1,0,0,0,0,0
4082,0,0,0,0,1,0,0,0,0,0
4083,1,2,1,0,1,0,1,0,0,0
4084,0,0,0,0,1,1,0,0,1,0
4085,1,0,0,0,1,0,0,0,0,0
4086,0,1,0,0,0,0,0,0,0,0
4087,1,0,0,0,0,0,0,0,0,0
4088,0,2,0,0,0,0,0,0,0,1
4089,0,0,1,0,1,0,0,0,1,0
4090,0,3,0,0,1,0,0,0,1,0
4091,1,1,1,1,0,0,0,1,0,0
4092,1,0,0,0,0,0,0,0,0,1
4093,0,0,0,0,0,0,0,1,0,0
4094,0,0,0,0,1,0,1,0,0,0
4095,0,1,0,0,1,0,0,0,0,1
4096,1,1,0,0,1,0,0,0,0,0
4097,1,0,0,0,0,0,0,0,0,0
4098,0,1,0,0,1,0,0,0,0,0
4099,0,1,0,0,0,0,0,0,0,1
4100,0,0,0,0,0,0,0,0,0,1
4101,0,0,0,0,0,0,1,1,0,0
4102,1,1,0,0,0,0,1,0,0,0
4103,0,0,0,0,0,0,0,0,0,1
4104,1,0,0,1,0,0,0,1,0,0
4105,1,1,0,0,1,0,1,0,0,0
4106,1,0,0,0,1,0,0,0,0,0
4107,0,0,0,0,1,0,0,0,0,0
4108,1,0,0,0,1,0,0,0,0,0
4109,0,0,0,0,0,0,0,0,0,1
4110,0,0,0,0,0,0,0,0,0,0
4111,0,0,0,0,1,0,0,0,0,0
4112,0,0,0,1,1,0,1,0,0,0
4113,0,0,1,0,1,1,0,0,1,0
4114,1,1,0,0,1,0,0,0,0,1
4115,0,1,0,0,0,1,0,0,0,1
4116,1,0,0,0,0,0,0,0,0,0
4117,1,0,0,0,0,0,1,0,0,0
4118,1,0,0,0,0,0,0,0,0,0
4119,0,0,0,0,1,0,1,0,0,0
4120,1,0,0,0,1,0,0,0,0,0
4121,0,0,0,0,1,0,0,0,0,0
4122,1,0,0,0,1,0,1,0,0,0
4123,0,0,0,1,0,0,0,1,0,0
4124,0,0,0,0,1,0,0,0,1,0
4125,0,1,0,0,0,0,0,1,0,0
4126,0,0,0,0,0,0,0,0,0,1
4127,0,1,0,0,1,0,0,0,0,0
4128,0,0,0,0,1,0,0,0,0,0
4129,0,0,0,0,1,0,1,0,0,0
4130,1,0,0,0,1,0,0,0,0,0
4131,1,0,0,0,0,0,0,0,0,0
4132,0,0,0,0,1,0,0,0,0,0
4133,0,0,0,0,0,0,1,0,0,0
4134,0,0,1,0,1,1,0,0,1,0
4135,0,0,0,0,1,0,1,0,0,0
4136,1,2,0,1,0,0,0,1,0,0
4137,0,0,1,0,1,1,0,0,1,0
4138,0,1,0,0,0,0,0,0,0,1
4139,0,1,0,0,0,0,0,0,0,0
4140,0,2,1,0,0,0,0,0,0,0
4141,0,0,1,0,1,1,1,0,0,0
4142,1,0,0,0,0,0,0,0,0,0
4143,0,0,0,0,1,0,0,0,0,0
4144,0,0,0,0,0,0,0,0,1,0
4145,1,0,0,0,0,0,0,0,0,0
4146,0,0,0,0,1,1,1,0,0,0
4147,1,0,0,0,0,0,0,0,0,0
4148,1,0,0,0,0,0,0,0,0,0
4149,1,0,0,0,1,0,0,0,0,0
4150,0,1,1,0,1,0,0,0,0,0
4151,0,0,1,0,1,1,0,0,1,0
4152,0,1,0,0,0,0,0,0,0,1
4153,0,2,0,0,0,0,0,0,0,0
4154,1,0,0,0,0,0,0,0,0,0
4155,0,2,0,0,1,0,0,0,0,0
4156,0,2,1,0,1,0,0,0,0,0
4157,1,0,0,0,0,0,0,0,0,0
4158,0,0,0,0,1,0,0,0,0,0
4159,0,0,0,0,1,0,0,0,0,0
4160,0,0,0,0,0,0,0,0,0,0
4161,0,0,0,0,1,0,0,0,1,0
4162,0,0,0,0,1,1,0,0,0,0
4163,0,0,0,0,0,0,0,0,0,0
4164,0,1,0,0,0,0,0,0,0,1
4165,1,0,0,0,0,0,1,0,0,1
4166,0,1,0,0,0,0,0,0,0,0
4167,1,0,0,0,1,0,1,0,0,0
4168,0,0,0,1,1,0,0,1,0,0
4169,0,1,0,0,0,0,0,0,1,0
4170,0,1,0,0,0,0,0,0,0,1
4171,0,1,0,0,0,0,0,0,0,1
4172,0,2,1,0,1,1,0,0,1,0
4173,0,0,1,0,0,0,0,0,0,0
4174,0,1,0,0,1,0,0,0,0,0
4175,1,0,0,0,0,0,0,0,0,0
4176,0,0,0,0,1,0,0,0,1,0
4177,1,0,0,0,0,0,0,0,0,0
4178,0,1,0,0,0,0,0,0,0,0
4179,1,1,0,0,0,0,0,0,0,0
4180,0,0,1,0,1,0,0,0,0,0
4181,0,0,0,0,0,0,0,0,0,1
4182,1,0,0,0,0,0,0,0,0,0
4183,0,0,0,0,0,0,0,0,0,1
4184,1,0,0,0,0,0,0,0,0,0
4185,0,0,0,0,1,0,0,0,0,0
4186,0,0,0,0,0,0,0,0,0,1
4187,1,0,1,1,0,0,0,1,0,0
4188,0,0,0,0,0,0,0,0,0,1
4189,0,0,0,0,1,0,0,0,0,0
4190,1,1,0,0,0,0,0,0,0,0
4191,0,2,0,0,0,0,0,0,0,0
4192,0,0,0,0,1,0,0,1,0,0
4193,1,0,0,0,1,1,1,0,0,0
4194,0,0,0,0,1,0,0,0,0,0
4195,0,0,0,0,1,0,0,1,0,0
4196,0,1,0,0,0,0,0,0,0,1
4197,1,0,0,1,0,0,0,1,0,0
4198,0,0,0,0,1,0,0,0,0,0
4199,1,0,0,0,0,0,0,0,0,0
4200,1,0,0,0,0,0,0,0,0,1
4201,0,0,0,0,1,0,0,0,1,0
4202,0,1,0,0,0,0,0,0,0,0
4203,0,1,0,0,1,0,0,1,0,0
4204,0,0,0,1,0,0,0,1,0,0
4205,0,0,0,0,0,0,0,0,0,1
4206,1,0,0,0,0,0,0,0,0,0
4207,1,0,0,1,1,0,0,1,0,0
4208,0,0,0,0,1,0,0,0,0,0
4209,1,1,0,0,0,0,0,0,0,0
4210,1,0,0,0,1,0,0,1,0,0
4211,0,2,0,0,1,0,0,0,0,0
4212,0,0,0,0,0,1,0,0,0,1
4213,1,0,0,0,0,0,0,0,0,0
4214,0,0,0,0,1,0,0,0,0,0
4215,1,1,0,0,0,0,0,1,0,0
4216,1,0,0,0,0,0,1,0,0,0
4217,1,0,0,0,0,0,0,0,0,0
4218,0,1,0,0,0,0,0,0,0,1
4219,1,1,0,0,0,0,0,0,0,0
4220,0,0,0,0,1,0,0,0,1,0
4221,1,0,0,0,0,0,0,0,0,0
4222,0,2,0,0,1,0,1,0,0,0
4223,1,0,0,0,0,0,0,0,0,0
4224,0,0,0,0,0,0,0,0,0,1
4225,1,0,0,0,1,0,1,0,0,0
4226,0,1,0,0,0,0,0,0,0,1
4227,0,0,0,0,0,1,0,0,0,1
4228,0,0,1,0,0,0,0,0,0,0
4229,1,0,0,0,1,0,1,0,0,0
4230,0,0,0,0,1,0,1,0,0,0
4231,0,0,0,0,1,0,1,0,0,0
4232,0,0,1,0,0,1,0,0,1,0
4233,0,1,0,0,0,0,0,0,0,0
4234,0,0,0,0,0,0,0,0,0,1
4235,0,1,0,0,0,0,0,0,0,0
4236,0,1,0,0,1,0,0,0,0,0
4237,0,0,0,0,0,0,0,0,0,1
4238,0,1,0,0,1,0,1,0,0,0
4239,0,1,0,0,1,0,0,0,1,0
4240,0,0,0,0,0,0,0,0,0,1
4241,0,2,1,0,1,1,0,0,1,0
4242,0,0,0,0,1,0,0,0,0,0
4243,1,0,1,0,0,0,0,0,0,0
4244,0,0,0,0,0,0,0,0,0,1
4245,0,0,0,0,1,0,0,0,0,0
4246,1,0,0,0,1,0,1,1,0,0
4247,1,0,0,0,0,0,0,1,0,0
4248,0,0,0,0,1,0,0,0,1,0
4249,0,0,0,0,0,0,0,0,0,1
4250,1,0,0,0,0,0,0,0,1,0
4251,0,0,1,0,0,0,0,0,1,0
4252,0,1,0,0,1,1,0,0,1,0
4253,1,1,1,0,0,0,1,0,0,0
4254,1,1,0,0,0,0,0,1,0,0
4255,0,0,0,0,1,0,1,0,0,0
4256,0,0,0,0,1,0,0,0,0,0
4257,0,0,0,0,1,1,0,0,0,0
4258,0,0,1,1,0,0,0,1,0,0
4259,0,1,1,0,1,0,0,0,1,0
4260,1,0,0,0,0,0,0,0,0,0
4261,0,0,0,0,0,0,0,0,0,1
4262,1,1,1,1,0,0,0,1,0,0
4263,0,1,0,0,1,1,0,0,1,0
4264,1,0,1,0,0,1,0,0,0,0
4265,0,0,0,0,1,0,1,0,0,0
4266,1,0,0,0,0,0,0,0,0,0
4267,1,0,0,0,0,0,0,0,0,0
4268,1,0,0,0,1,0,0,0,0,0
4269,0,1,0,0,0,0,0,0,0,1
4270,1,0,0,0,1,0,1,0,0,0
4271,0,0,0,1,0,0,0,0,0,0
4272,1,0,0,0,1,0,0,0,0,0
4273,0,0,1,1,0,0,0,0,0,0
4274,0,0,0,0,0,0,0,0,0,0
4275,0,0,0,0,1,0,0,0,0,0
